Place,BAU 2010,BAU 2050,EVs,50MPG,LowCarbonElectricity,HeatingElectrificationNew,HeatingElectrificationExisting,EnergyEfficiencyNew,EnergyEfficiencyExisting,ZeroCarbonFuels,AirTravelEfficiency,CommercialEfficiency,WasteandWaterEfficiency,IndustrialEfficiency,AgriculturalEfficiency,VMT,AirTravel,EnergyConsumption,GoodsConsumption,FoodConsumption,WasteConsumption,WaterConsumption
DANA POINT,896974.0632148315,1038015.4147651703,0.1032907906849252,0.1032907906849252,0.10482920506260374,0.05248185198286559,0.05248185198286559,0.052448227257083646,0.06293787270850071,0.06197447441095527,0.013775064279509586,0.09548565112909857,0.0066891692989689,0.12431512153421342,0.08014075159475309,0.04537332786671511,0.018366752372679596,0.04195858180566703,0.06053199651672447,0.023036187494631655,0.001418025252657329,0.003598851721569152
DANVILLE,1575789.9191889947,3716182.314151387,0.09496652624202229,0.09496652624202229,0.1191959685612749,0.07471465442947656,0.07471465442947656,0.06715631935505695,0.08058758322606852,0.05697991574521322,0.015173447214396507,0.09556212780336881,0.005249885264427712,0.11794940058408254,0.06411926773639953,0.041716665183502366,0.020231262952528972,0.0537250554840456,0.056363470327122966,0.01843080052042001,0.0010290248939260893,0.0029083890543951663
DARDANELLE,141421.95378468838,161018.57122304823,0.09725174254349678,0.09725174254349678,0.1099872733042574,0.13094877550458472,0.13094877550458472,0.09297120607835663,0.11156544729402795,0.058351045526098155,0.006730430084135541,0.05907972239068249,0.005532512858964944,0.09465815513325349,0.07376028671311263,0.04272050945466732,0.008973906778847462,0.0743769648626853,0.04313209009698771,0.021202194516578787,0.0008591397964518022,0.0032902448477719615
DAVIS,1302440.3747825928,1885663.8167959,0.10668220463846079,0.10668220463846079,0.10865563157683178,0.05739379366374775,0.05739379366374775,0.05586080472608179,0.06703296567129813,0.06400932278307625,0.010266621663068354,0.07893580738793216,0.00757757472937326,0.11496434874846462,0.0969804271941308,0.04686309995796467,0.013688828884090953,0.044688643780865456,0.05460560025616967,0.027876643228399223,0.0013051849571102947,0.0043779960899201775
DEL MAR,814483.4365103706,977341.3219107272,0.10390329448971836,0.10390329448971836,0.1169065733969441,0.05639839695937743,0.05639839695937743,0.05742584182892496,0.06891101019470991,0.062341976693831125,0.015461804077314789,0.09891869502900219,0.005536958215586307,0.12310568465936389,0.06667408900749949,0.045642387051664346,0.020615738769752978,0.0459406734631399,0.05895569721418514,0.019165142753207687,0.0011152641299946309,0.0030374545316945722
DEL REY,292278.83574063546,407999.0249525624,0.11520453340724379,0.11520453340724379,0.11545146303267195,0.06376893827820518,0.06376893827820518,0.06074733489727069,0.07289680187672498,0.0691227200443465,0.007578434045809157,0.06277342719243784,0.008296817040106208,0.10373400690608958,0.10915149534290147,0.05060676785758844,0.010104578727745617,0.04859786791781662,0.04697106578046495,0.03137487159477681,0.0011639154515812322,0.005058697328498285
DELANO,568939.2568281777,1016465.9983107115,0.12036053296905724,0.12036053296905724,0.10260962801764728,0.059878714876078876,0.059878714876078876,0.055591764442451175,0.06671011733094157,0.07221631978143428,0.007178642659081413,0.060162544492504355,0.009136896606818046,0.10175701895414113,0.11851170330360616,0.05287168283255861,0.009571523545441774,0.04447341155396112,0.04621345476025396,0.034065216902765094,0.0012788587099833437,0.005573813745129885
DELHI,277577.22610384034,367065.45561458333,0.12066588815659363,0.12066588815659363,0.1236110553681683,0.0508554110937135,0.0508554110937135,0.05633046938889896,0.06759656326667851,0.07239953289395629,0.00750101957314997,0.0633775632223883,0.00840752499469355,0.10648631389374641,0.10992396617409605,0.05300581851830599,0.010001359430866441,0.04506437551111897,0.047751671906435145,0.03159692555139704,0.0012165974019292536,0.0050890463440912415
DENAIR,377507.65754437546,882664.3152278904,0.1225867915799066,0.1225867915799066,0.12141785291571716,0.06125833894668886,0.06125833894668886,0.060983632702273805,0.07318035924272859,0.07355207494794402,0.008800565529894833,0.06909835437355805,0.007088138906661712,0.10809715301225065,0.09038596692749001,0.05384962831246409,0.011734087373193036,0.04878690616181902,0.04864693105228923,0.025980981102596168,0.001187077715771867,0.004129026464224639
DESCANSO,40558.97130435858,639076.5836572591,0.11048588764463119,0.11048588764463119,0.10650964220108794,0.1116025489968806,0.1116025489968806,0.08242868504871215,0.0989144220584548,0.06629153258677867,0.007708282878119532,0.06414010209763876,0.006050217248140144,0.09949101983475073,0.07041883686695449,0.048533972598163944,0.010277710504159487,0.06594294803896972,0.045263373239803006,0.020241747786956088,0.0014158783468991576,0.003121784589205756
DESERT HOT SPRINGS,635309.7554921005,872293.0312432817,0.11215890877629597,0.11215890877629597,0.1176332983013717,0.05290383250317665,0.05290383250317665,0.055860240826931196,0.0670322889923175,0.06729534526577763,0.006778800354852232,0.06545834816120544,0.009107638288205488,0.11086468187966314,0.11086708521700939,0.04926889326080608,0.009038400473136421,0.044688192661545,0.05137573593480993,0.031868106026808785,0.0017364483093273986,0.005094280406826912
DIAMOND BAR,1066528.0955127487,1291851.545652864,0.11858632501373212,0.11858632501373212,0.09769146105581106,0.06242862373881519,0.06242862373881519,0.05563717713336058,0.06676461256003263,0.0711517950082392,0.011559771528121154,0.08018500380222282,0.006837349863140552,0.11126462619137445,0.08757563797920409,0.052092313067578666,0.015413028704161502,0.04450974170668853,0.05213684059012902,0.02517326354350502,0.0011701944709540113,0.003957817926401486
DIAMOND SPRINGS,227877.63394388568,237895.84313532227,0.10159601318648104,0.10159601318648104,0.1196178941111038,0.09959788026014305,0.09959788026014305,0.0797034136578475,0.09564409638941695,0.060957607911888534,0.007568799140824645,0.06386060919582282,0.006295143540307024,0.1015186823913089,0.08548862635381338,0.044628850120072006,0.010091732187766267,0.06376273092627782,0.04633865539879545,0.024573384517445174,0.0008684679498467407,0.0038528897053833333
DILLON BEACH,75275.57089393312,276814.74113494216,0.08708135445321952,0.08708135445321952,0.10866604070572339,0.12927033284463052,0.12927033284463052,0.09180167659874616,0.1101620119184954,0.0522488126719316,0.00899777688512926,0.06936057322818834,0.005982881700748566,0.1000033784838098,0.06903698318453055,0.038252886055796465,0.011997035846838866,0.07344134127899693,0.047042647612959954,0.019844394390858278,0.0013637723791068979,0.003123388896454693
DINUBA,509870.0646672391,673765.8769976882,0.11468735902174731,0.11468735902174731,0.11481780805808428,0.06531533317418603,0.06531533317418603,0.061362118601614,0.07363454232193678,0.0688124154130485,0.006666532118897894,0.05868692155637101,0.008764412476989114,0.10158635915493375,0.11486270035424995,0.05037958474860271,0.008888709491863711,0.049089694881291446,0.045799011494764175,0.033016379900385306,0.0011883098519267499,0.005384999505815391
DISCOVERY BAY,483816.06549727445,6406833.936525106,0.10779496554987167,0.10779496554987167,0.12571796265198298,0.07206326566289178,0.07206326566289178,0.06746112349444178,0.08095334819333011,0.06467697932992311,0.012325773717894895,0.0825338209502674,0.005818231127059925,0.11183900917157308,0.07115452213773965,0.04735191087068891,0.01643436495719297,0.053968898795553444,0.051519795422318104,0.020453013414211352,0.0011185471931655089,0.003245126152129796
DIXON,434276.58590814675,597409.3886824868,0.12383410898696767,0.12383410898696767,0.1157787548082152,0.04651428396648705,0.04651428396648705,0.05220183068529738,0.06264219682235672,0.07430046539218049,0.010722771376966755,0.07821554988421897,0.007276644204921134,0.11425174668966931,0.08976736499838334,0.05439754687605658,0.014297028502622489,0.041761464548238036,0.05251183158729089,0.025803127232267298,0.0013390932768325703,0.004118389876858641
DORRIS,31497.823817649598,31326.082244007463,0.11904537749530242,0.11904537749530242,0.12262554105058865,0.07574478136879859,0.07574478136879859,0.06852877594704643,0.08223453113645574,0.0714272264971817,0.0052853700628903155,0.055110896686814015,0.007442880781567851,0.10096025287891308,0.10086021621134034,0.052293964527657666,0.007047160083853976,0.05482302075763701,0.044695790418531445,0.028991731867736736,0.0009665732650218084,0.004615587321154302
DOS PALOS,296692.24337367015,1642278.7543063834,0.11638640431604397,0.11638640431604397,0.12426825472850278,0.061079896858479144,0.061079896858479144,0.06160701211136521,0.07392841453363841,0.06983184258962649,0.006179659082890532,0.05759190895727251,0.008720148847662479,0.10267332531355,0.11332401229751377,0.05112593724225023,0.008239545443853968,0.049285609689092236,0.04578385956149367,0.03257418255987399,0.0012653992997625485,0.0052747123359842
DOUGLAS CITY,58783.63902858949,57615.597618256856,0.10974529611560357,0.10974529611560357,0.11852010228398735,0.1002785802366527,0.1002785802366527,0.07976931568932333,0.09572317882718784,0.0658471776693621,0.006060710342324804,0.05793475732718267,0.00643183913056089,0.09915839485515676,0.08553117526388898,0.048208647348555234,0.008080947123100146,0.06381545255145848,0.04447550204978423,0.024585537510909417,0.0009348539886947504,0.0038890253592259727
DOWNEY,1711628.0913862127,1809173.4681843752,0.1151884595978705,0.1151884595978705,0.10446025820886351,0.0519820744844276,0.0519820744844276,0.05210610179442965,0.06252732215331536,0.06911307575872261,0.009293343261936426,0.07212256934808625,0.008452923024320325,0.1101993734261133,0.10849537212447491,0.05059970699361449,0.01239112434924905,0.04168488143554361,0.05144195631793824,0.031186386008700606,0.0013611301768972073,0.004978562091343286
DUARTE,554069.613055359,709966.3501803551,0.11574615116115095,0.11574615116115095,0.09997280847972545,0.056268059477384336,0.056268059477384336,0.05312723185862356,0.06375267823034814,0.06944769069669032,0.009489038766162694,0.07318658296829927,0.008188984371485186,0.11022762569009181,0.10477904532839177,0.05084468839013079,0.012652051688217147,0.04250178548689876,0.05167802032819413,0.030118230700737825,0.0013698897647957953,0.004771848513818178
DUBLIN,733843.8472887852,970381.7296406182,0.10346867223327838,0.10346867223327838,0.10161070446054499,0.045212766027407314,0.045212766027407314,0.04800905912883979,0.05761087095460782,0.06208120333996703,0.015039274431885574,0.09956105211000466,0.006666800061096767,0.12563483203620252,0.08143385747324938,0.04545146724159366,0.02005236590918058,0.03840724730307188,0.06145194066791426,0.023407789354998876,0.0013003497564810784,0.0036997502893414413
DUCOR,84777.02875801243,203080.3659126271,0.1081194207505407,0.1081194207505407,0.11950275696676216,0.08891247078832087,0.08891247078832087,0.07433192463585092,0.08919830956302122,0.06487165245032434,0.005162458486437815,0.051539703925506886,0.008424657867694973,0.09543940380610383,0.10879081476612218,0.04749443676385323,0.006883277981917346,0.05946553970868074,0.04235081980426514,0.03127107926957762,0.001224834072751868,0.005093659328019529
DUNLAP,118755.29542113967,5046017.673347514,0.11187261771148005,0.11187261771148005,0.10619365509550838,0.07450668106328107,0.07450668106328107,0.0638017543055176,0.07656210516662121,0.0671235706268879,0.01064580627458811,0.08131551258957903,0.006079895512816846,0.1148664077808269,0.07336211943996074,0.04914313201662268,0.014194408366117628,0.0510414034444141,0.054296222221374535,0.021087892645634043,0.001353742632853372,0.003206179001759457
DUNSMUIR,38583.649120865884,38564.24478599854,0.10851601638992558,0.10851601638992558,0.1317461583077132,0.06454387253101679,0.06454387253101679,0.06520847584243683,0.07825017101092402,0.06510960983395553,0.006773681947715882,0.06720451160966556,0.007058483764571966,0.11241642153190456,0.09355493518669422,0.047668652333866635,0.009031575930287805,0.05216678067394953,0.051706739464913665,0.026892153083607928,0.0011385113713953121,0.004155351452033718
EARLIMART,75443.68211401462,78600.63844144755,0.10878462312148662,0.10878462312148662,0.11254899643225746,0.057866276452282595,0.057866276452282595,0.05707038733420555,0.06848446480104664,0.06527077387289193,0.0043030580483254255,0.050681920570365246,0.010657036901794426,0.10024999882564889,0.1383565694273764,0.04778664524705378,0.005737410731100456,0.045656309867364575,0.045668414333078444,0.039769223986307334,0.0013810760344441508,0.006611701641901835
EARP,42940.8338061268,5464629.984275876,0.10315538319511242,0.10315538319511242,0.1399825178765588,0.032486018841829,0.032486018841829,0.05123863889005409,0.06148636666806495,0.06189322991706736,0.0073093391576852795,0.07428601167399407,0.009350744143380996,0.12310113614036622,0.10867082348320412,0.0453138463931958,0.009745785543580632,0.04099091111204345,0.05799766067266887,0.031237011751530708,0.002111728280836722,0.00490132982669933
ECHO LAKE,11286.722775493366,32566.83110604447,0.10420793504890202,0.10420793504890202,0.09782440298501904,0.08456636867000256,0.08456636867000256,0.06673928508125615,0.08008714209750722,0.06252476102934112,0.01235563394531658,0.08484179637941336,0.00538131537755715,0.11215618847962594,0.07364703142348294,0.04577620881720312,0.01647417859375533,0.05339142806500474,0.05363976203396659,0.02116962608253914,0.0007448319950782434,0.0032911545380897023
EDISON,210402.93651167105,330513.94265339355,0.1162679013051292,0.1162679013051292,0.12082437992559547,0.04517088482545828,0.04517088482545828,0.052791537394127896,0.06334984487295359,0.06976074078307737,0.010146205789517304,0.07651135657652619,0.007916475106940046,0.11447936793756719,0.09880843596764322,0.05107388152719772,0.01352827438602311,0.04223322991530232,0.05291178452852485,0.028401860114296795,0.0013722114569467703,0.004565144873257876
EL CAJON,2681253.166700751,2903925.068567897,0.11567543608082587,0.11567543608082587,0.114739331697704,0.04556941341716447,0.04556941341716447,0.05146953963300782,0.06176344755960972,0.06940526164849514,0.009178239479675332,0.07374145361162321,0.008374973280594111,0.11376247564340414,0.10457821325074468,0.050813624841256066,0.012237652639567331,0.041175631706407034,0.052933465207850694,0.030060460617537976,0.0015000476237553295,0.004781182336690115
EL CENTRO,832678.7831116818,904143.6489707534,0.12118226343856242,0.12118226343856242,0.1331947142372979,0.017076442644193723,0.017076442644193723,0.041836899881421585,0.05020427985770559,0.07270935806313727,0.008518953019380993,0.07144471814591802,0.009489061584261327,0.11705681381326649,0.12009102606750022,0.05323265059903315,0.011358604025841101,0.03346951990513691,0.05345259258164148,0.03451935629199632,0.0015463885366426844,0.005570407651553366
EL CERRITO,734368.5893398137,868134.0467179031,0.09598785369890228,0.09598785369890228,0.09938341863435451,0.06688067059555369,0.06688067059555369,0.0582861899563657,0.06994342794763864,0.05759271221934181,0.012445017477739073,0.08941983416461341,0.007065353952436237,0.11918484360616888,0.084975891184071,0.04216531143021085,0.016593356636985357,0.0466289519650922,0.05835405694379858,0.024426057725983608,0.0014943941152709694,0.0038046213490564584
